frame,DetObj#,x,y,z,v,snr,noise
388,10,0.2576889991760254,2.7149221897125244,0.343585342168808,-0.14279979467391968,232,470
388,11,2.654435396194458,2.053373336791992,0.5308870673179626,-0.14279979467391968,88,470
388,12,3.0600569248199463,1.9432979822158813,0.11333544552326202,-0.14279979467391968,64,493
388,13,-0.6979077458381653,4.021305084228516,-1.814560055732727,-0.14279979467391968,254,518
389,0,0.0,2.44208025932312,-0.07635229825973511,0.0,114,432
389,1,0.07993131130933762,2.555302858352661,0.07993131130933762,0.0,242,430
389,2,2.654435396194458,1.986397385597229,0.7432419061660767,0.14279979467391968,110,452
389,3,-0.7396628856658936,4.261896133422852,-1.9231234788894653,-1.1423983573913574,116,460
389,4,-0.42590266466140747,4.294371604919434,-1.4196754693984985,-0.9995985627174377,82,454
389,5,-0.4294816553592682,4.414826393127441,-1.1452844142913818,-0.8567987680435181,80,463
389,6,0.0,4.922317981719971,-0.15389759838581085,-0.8567987680435181,134,472
389,7,-2.689032554626465,2.590651273727417,-0.23382891714572906,-0.5711991786956787,78,491
389,8,-2.386009454727173,2.970557689666748,-0.2386009395122528,-0.5711991786956787,78,506
389,9,0.08112432062625885,2.593441963195801,-0.08112432062625885,-0.42839938402175903,326,502
389,10,0.085896335542202,2.745997190475464,-0.085896335542202,-0.42839938402175903,154,515
389,11,0.0,2.9646248817443848,-0.27916309237480164,-0.42839938402175903,84,487
389,12,-3.0600569248199463,1.9166762828826904,-0.34000635147094727,-0.42839938402175903,51,487
389,13,0.5666772127151489,3.2116153240203857,1.5866962671279907,-0.42839938402175903,51,487
389,14,-2.168882369995117,3.1788361072540283,-0.24098694324493408,-0.42839938402175903,74,510
389,15,-0.5344660878181458,3.9275076389312744,-1.603398323059082,-0.42839938402175903,110,555
389,16,0.08828234672546387,2.822274923324585,0.08828234672546387,-0.28559958934783936,191,485
389,17,-0.5583261847496033,3.7427642345428467,-2.3728861808776855,-0.28559958934783936,130,544
389,18,2.9312124252319336,1.8519530296325684,0.21712684631347656,-0.14279979467391968,78,473
389,19,-0.5487821698188782,3.9739367961883545,-1.7835420370101929,-0.14279979467391968,254,496
389,20,-0.8589633107185364,4.159054279327393,-1.7179266214370728,-0.14279979467391968,86,550
390,0,0.0,2.36576509475708,-0.07396628707647324,0.0,224,417
390,1,-0.15151159465312958,4.807957649230957,-0.6060463786125183,-0.9995985627174377,113,464
390,2,0.0,4.961851119995117,-0.6251344680786133,-0.8567987680435181,68,471
390,3,-2.863211154937744,2.2848353385925293,-0.11452844738960266,-0.7139989733695984,102,473
390,4,0.1550906002521515,2.4765982627868652,0.0,-0.5711991786956787,308,484
390,5,-3.2258846759796143,2.2607083320617676,-0.4962899386882782,-0.5711991786956787,55,533
390,6,0.0,2.356496810913086,-0.2218988537788391,-0.42839938402175903,349,451
390,7,-0.07993131130933762,2.5364813804626465,-0.31972524523735046,-0.42839938402175903,259,566
390,8,0.18133670091629028,2.8942952156066895,-0.09066835045814514,-0.42839938402175903,108,472
390,9,-2.963423490524292,1.8034822940826416,-0.5487821102142334,-0.42839938402175903,130,475
390,10,-0.5487821698188782,3.839024305343628,-2.0579330921173096,-0.28559958934783936,243,518
390,11,1.4495006799697876,0.8420196175575256,-0.37579646706581116,-0.14279979467391968,75,451
390,12,0.08828234672546387,2.8014869689941406,0.35312938690185547,-0.14279979467391968,124,471
390,13,-0.6979077458381653,3.955357789993286,-1.954141616821289,-0.14279979467391968,244,502
391,0,-0.0727732852101326,2.3173463344573975,-0.2183198630809784,0.0,183,436
391,1,0.0,2.4039227962493896,-0.07515929639339447,0.0,178,431
391,2,0.0,2.594710350036621,0.08112432062625885,0.0,83,477
391,3,-0.6800126433372498,3.918194532394409,-1.7680327892303467,0.0,166,457
391,4,-0.5296940803527832,3.773489236831665,-1.8539292812347412,-1.2851982116699219,124,450
391,5,0.08470333367586136,2.70388126373291,-0.16940666735172272,-1.1423983573913574,84,462
391,6,0.0,4.865025520324707,-0.45811378955841064,-1.1423983573913574,74,460
391,7,0.0,4.7890095710754395,-0.4509557783603668,-0.9995985627174377,80,470
391,8,0.08470333367586136,2.70388126373291,-0.16940666735172272,-0.8567987680435181,137,463
391,9,-0.310181200504303,4.914194583892822,-0.620362401008606,-0.8567987680435181,56,463
391,10,0.2648470401763916,2.8070454597473145,0.17656469345092773,-0.5711991786956787,125,462
391,11,-2.606715202331543,2.498526096343994,-0.34000635147094727,-0.5711991786956787,120,472
391,12,-0.8231732845306396,3.8610246181488037,-1.920737624168396,-0.5711991786956787,188,486
391,13,0.0,2.3104801177978516,-0.2910931408405304,-0.42839938402175903,337,448
391,14,0.0,2.4241104125976562,-0.30540919303894043,-0.42839938402175903,305,485
391,15,0.0,2.8874289989471436,-0.5511681437492371,-0.42839938402175903,125,468
391,16,0.0,1.713651418685913,2.388395309448242,-0.42839938402175903,125,468
391,17,-2.8536670207977295,1.9725645780563354,-0.5487821102142334,-0.42839938402175903,66,463
391,18,0.2684260606765747,2.849196195602417,0.0894753485918045,-0.28559958934783936,132,472
391,19,0.0,2.9543843269348145,-0.37221744656562805,-0.28559958934783936,115,479
391,20,-2.2189886569976807,2.6255428791046143,-0.8875954747200012,-0.28559958934783936,61,469
391,21,-0.662117600440979,3.6096036434173584,-2.118776321411133,-0.28559958934783936,130,489
391,22,-0.6800126433372498,3.853938102722168,-1.9040353298187256,-0.28559958934783936,202,507
391,23,0.0,2.6624348163604736,-0.5082200169563293,-0.14279979467391968,51,481
391,24,-0.08470333367586136,1.7908296585083008,2.0328800678253174,-0.14279979467391968,51,481
391,25,2.442080497741699,2.352734327316284,-0.21235482394695282,-0.14279979467391968,64,470
392,0,0.9770708084106445,4.32252311706543,-0.5583261847496033,0.14279979467391968,54,472
392,1,0.13958154618740082,2.393324613571167,3.7687017917633057,0.14279979467391968,54,472
392,2,0.0,2.3755569458007812,-0.37579649686813354,-1.1423983573913574,191,454
392,3,0.0,2.594710350036621,0.08112432062625885,-0.9995985627174377,69,472
392,4,0.17417867481708527,2.7800467014312744,-0.08708933740854263,-0.9995985627174377,84,462
392,5,-2.8345789909362793,1.7754478454589844,-0.3149532377719879,-0.9995985627174377,66,458
392,6,0.24695196747779846,2.6108999252319336,0.24695196747779846,-0.8567987680435181,96,476
392,7,-0.1455465704202652,4.507246494293213,-1.1643725633621216,-0.8567987680435181,97,478
392,8,0.0,2.3945047855377197,-0.2254778891801834,-0.7139989733695984,275,455
392,9,0.17656469345092773,2.818129539489746,0.08828234672546387,-0.7139989733695984,106,472
392,10,-2.9777395725250244,2.578798294067383,-0.4962899386882782,-0.7139989733695984,50,484
392,11,0.0,2.3483567237854004,-0.29586514830589294,-0.42839938402175903,312,471
392,12,-0.07993131130933762,2.5452818870544434,-0.23979392647743225,-0.42839938402175903,177,555
392,13,-2.6341543197631836,2.1923828125,-0.7682949900627136,-0.42839938402175903,96,473
392,14,-3.1566903591156006,1.881560206413269,-0.7014867663383484,-0.42839938402175903,97,534
392,15,-0.7945411205291748,3.657862424850464,-1.986352801322937,-0.42839938402175903,133,576
392,16,-0.6800126433372498,3.7837064266204834,-2.0400378704071045,-0.42839938402175903,189,551
392,17,0.0,2.413264036178589,-0.38176149129867554,-0.28559958934783936,257,522
392,18,-0.08470333367586136,2.6435041427612305,-0.5929233431816101,-0.28559958934783936,94,511
392,19,2.6341543197631836,2.5455217361450195,0.11452844738960266,-0.14279979467391968,51,486
392,20,-0.8661214113235474,3.905557870864868,-2.309657096862793,-0.14279979467391968,49,499
393,0,0.0,2.318488836288452,-0.2183198630809784,0.0,228,435
393,1,0.16702064871788025,2.6657981872558594,-0.08351032435894012,-1.4279979467391968,125,452
393,2,0.16463464498519897,2.617380142211914,-0.24695196747779846,-1.1423983573913574,106,461
393,3,-0.4294816553592682,4.479347229003906,-0.8589633107185364,-1.1423983573913574,72,462
393,4,-0.14316055178642273,2.268089771270752,-0.28632110357284546,-0.7139989733695984,287,455
393,5,-0.674047589302063,3.750516176223755,-2.0221428871154785,-0.5711991786956787,235,512
393,6,-3.5945231914520264,2.5680019855499268,-2.3442542552948,-0.5711991786956787,217,527
393,7,-0.9377017021179199,4.316937446594238,2.3442542552948,-0.5711991786956787,217,527
393,8,-0.14077454805374146,2.193328857421875,-0.4927109181880951,-0.42839938402175903,334,453
393,9,-0.15747661888599396,2.469924211502075,-0.47242987155914307,-0.42839938402175903,156,549
393,10,-0.16940666735172272,2.639429807662964,-0.5929233431816101,-0.42839938402175903,95,495
393,11,-0.16940666735172272,1.5710128545761108,2.202286720275879,-0.42839938402175903,95,495
393,12,-0.09066835045814514,1.554638385772705,2.448045492172241,-0.42839938402175903,47,520
393,13,-0.18133670091629028,2.8600082397460938,-0.4533417522907257,-0.42839938402175903,47,520
393,14,-2.8536670207977295,1.9386850595474243,-0.6585385799407959,-0.42839938402175903,61,505
393,15,-0.662117600440979,3.752518892288208,-1.8539292812347412,-0.42839938402175903,169,545
393,16,0.08351032435894012,2.606271505355835,-0.5845722556114197,-0.28559958934783936,99,502
393,17,-0.08351032435894012,1.8561097383499146,1.9207375049591064,-0.28559958934783936,99,502
393,18,2.720050811767578,2.374641180038452,-0.34000635147094727,-0.14279979467391968,63,509
393,19,-0.662117600440979,3.752518892288208,-1.8539292812347412,-0.14279979467391968,169,511
393,20,-2.4742918014526367,3.2869043350219727,-2.1831984519958496,-0.14279979467391968,73,540
394,0,-0.14077454805374146,2.23028826713562,-0.2815490961074829,0.0,246,424
394,1,-0.06919427216053009,2.1738457679748535,-0.41516563296318054,-0.9995985627174377,244,447
394,2,-3.2569026947021484,2.659249782562256,-2.636540174484253,-0.7139989733695984,211,517
394,3,-0.7873830795288086,3.624908924102783,-1.968457818031311,-0.5711991786956787,259,491
394,4,-0.1360025256872177,2.102548122406006,-0.5440101027488708,-0.42839938402175903,309,458
394,5,-0.15031859278678894,2.342029094696045,-0.5261150598526001,-0.42839938402175903,236,571
394,6,-0.16463464498519897,2.6083033084869385,-0.32926928997039795,-0.42839938402175903,143,495
394,7,-0.08231732249259949,1.4114478826522827,2.2225677967071533,-0.42839938402175903,143,495
394,8,-2.576889991760254,2.1793816089630127,-0.6442224979400635,-0.28559958934783936,60,488
394,9,2.636540412902832,1.7911763191223145,-0.608432412147522,-0.14279979467391968,69,459
394,10,-0.4294816553592682,4.2804765701293945,-1.5747660398483276,-0.14279979467391968,74,527
395,0,-0.9233856201171875,3.5993618965148926,3.2318496704101562,0.0,55,504
395,1,-0.07158027589321136,2.2488057613372803,-0.4294816553592682,-0.5711991786956787,355,496
395,2,-0.6382575035095215,3.5513737201690674,-1.9147725105285645,-0.5711991786956787,230,513
395,3,-0.7873830795288086,3.550507068634033,-2.0996882915496826,-0.5711991786956787,213,536
395,4,-3.0779519081115723,2.95226788520813,-2.4623615741729736,-0.5711991786956787,246,521
395,5,-0.19326674938201904,1.986671805381775,-0.5153779983520508,-0.42839938402175903,141,457
395,6,-0.1622486412525177,2.527904510498047,-0.5678702592849731,-0.42839938402175903,160,518
395,7,-0.08828234672546387,2.7552013397216797,-0.6179764270782471,-0.42839938402175903,93,515
395,8,-0.2648470401763916,1.6254503726959229,2.2953410148620605,-0.42839938402175903,93,515
395,9,-2.7701568603515625,1.6511648893356323,-0.6155903935432434,-0.42839938402175903,118,502
395,10,-0.23621493577957153,2.2901885509490967,-1.023598074913025,-0.28559958934783936,107,502
395,11,-0.12407248467206955,3.8721749782562256,-0.8685073852539062,-0.28559958934783936,50,555
395,12,-0.2481449693441391,2.301201820373535,3.2258846759796143,-0.28559958934783936,50,555
395,13,-0.13838854432106018,2.170539617538452,-0.41516563296318054,-0.14279979467391968,330,453
395,14,-0.6501874923706055,3.7463443279266357,-1.6904875040054321,-0.14279979467391968,143,516
395,15,-2.5983643531799316,3.146113157272339,-2.1653034687042236,-0.14279979467391968,67,542
395,16,-1.1548285484313965,2.642104148864746,3.608839273452759,-0.14279979467391968,67,542
396,0,-0.2183198630809784,2.27700138092041,-0.4366397261619568,0.0,181,455
396,1,-0.23979392647743225,2.464944839477539,-0.6394504904747009,0.0,102,419
396,2,-0.23979392647743225,1.5785168409347534,1.998282790184021,0.0,102,419
396,3,-3.1817433834075928,2.980583906173706,-2.1211624145507812,0.0,108,505
396,4,-0.14793257415294647,2.3331644535064697,-0.3698314428329468,-0.7139989733695984,170,504
396,5,-0.7730669975280762,3.4064691066741943,-2.190356492996216,-0.7139989733695984,303,481
396,6,-3.3332550525665283,2.400395393371582,-2.575697183609009,-0.7139989733695984,262,499
396,7,-0.06919427216053009,2.1738457679748535,-0.41516563296318054,-0.5711991786956787,365,489
396,8,-0.1622486412525177,2.527904510498047,-0.5678702592849731,-0.5711991786956787,153,494
396,9,-0.1622486412525177,1.6123138666152954,2.0281081199645996,-0.5711991786956787,153,494
396,10,-0.7444348931312561,3.280303716659546,-2.109232187271118,-0.5711991786956787,94,533
396,11,-0.8088571429252625,3.564176082611084,-2.291761875152588,-0.5711991786956787,73,521
396,12,-0.1455465704202652,2.2073230743408203,-0.7277328372001648,-0.42839938402175903,213,559
396,13,-2.5196259021759033,1.9584587812423706,-1.0498441457748413,-0.42839938402175903,77,491
396,14,-0.20996882021427155,3.1843349933624268,1.0498441457748413,-0.42839938402175903,77,491
396,15,-0.6382575035095215,3.617292881011963,-1.7871209383010864,-0.42839938402175903,176,545
396,16,-3.0540919303894043,2.794952869415283,-2.595978260040283,-0.42839938402175903,173,536
396,17,-0.343585342168808,2.588317394256592,-0.8589633703231812,-0.28559958934783936,45,498
396,18,-0.15747661888599396,2.4345293045043945,-0.6299064755439758,-0.14279979467391968,57,469
396,19,-0.6501874923706055,3.684905767440796,-1.820525050163269,-0.14279979467391968,161,532
396,20,-2.328745126724243,3.562175989151001,-1.8921054601669312,-0.14279979467391968,74,537
396,21,-1.4554656744003296,3.3317134380340576,2.910931348800659,-0.14279979467391968,74,537
397,0,-0.18968774378299713,1.949881672859192,-0.5058339834213257,0.0,136,468
397,1,-0.13838854432106018,2.1924870014190674,-0.27677708864212036,0.0,165,468
397,2,1.3958154916763306,0.9884495139122009,-0.16105562448501587,0.14279979467391968,132,445
397,3,-0.8231732845306396,3.6272590160369873,-2.332324266433716,-1.7135975360870361,144,453
397,4,-2.4909937381744385,2.6834535598754883,-2.4909937381744385,-0.9995985627174377,107,495
397,5,-1.1071083545684814,3.0192816257476807,3.0445480346679688,-0.9995985627174377,107,495
397,6,-0.7587509751319885,3.2586073875427246,-2.2762529850006104,-0.8567987680435181,249,457
397,7,-0.18968774378299713,1.8905439376831055,-0.6955217123031616,-0.7139989733695984,307,457
397,8,-3.1316370964050293,2.399949073791504,-2.684260368347168,-0.7139989733695984,126,510
397,9,-0.06800126284360886,2.1482372283935547,-0.3400063216686249,-0.5711991786956787,275,519
397,10,-0.15747661888599396,1.7447242736816406,1.8109811544418335,-0.5711991786956787,155,502
397,11,-0.8601563572883606,3.0448336601257324,-2.334710121154785,-0.5711991786956787,102,541
397,12,-0.7301188707351685,3.2172210216522217,-2.0686700344085693,-0.42839938402175903,120,531
397,13,-0.76590895652771,3.453674793243408,-2.042423963546753,-0.42839938402175903,240,549
397,14,-0.9353156685829163,3.793391704559326,-1.7370147705078125,-0.42839938402175903,53,546
397,15,-3.2807626724243164,1.9951640367507935,-2.833385944366455,-0.42839938402175903,112,546
397,16,-1.6403813362121582,3.96517014503479,2.0877580642700195,-0.42839938402175903,112,546
397,17,-3.0540919303894043,2.794952869415283,-2.595978260040283,-0.42839938402175903,112,533
397,18,-0.9162275791168213,3.5714595317840576,3.206796646118164,-0.42839938402175903,112,533
397,19,-0.32926928997039795,2.3456826210021973,-1.152442455291748,-0.28559958934783936,57,477
397,20,-0.32926928997039795,2.029752254486084,1.6463464498519897,-0.28559958934783936,57,477
397,21,-0.7587509751319885,3.4930942058563232,-1.896877408027649,-0.28559958934783936,265,523
397,22,-3.2318496704101562,2.782951831817627,-2.4623615741729736,-0.28559958934783936,93,547
397,23,-0.9233856201171875,3.2971460819244385,3.539644718170166,-0.28559958934783936,93,547
398,0,-0.2481449693441391,1.90603768825531,-0.4962899386882782,0.0,195,421
398,1,0.06561525911092758,2.098662853240967,0.0,0.0,128,447
398,2,-0.13838854432106018,2.156153917312622,-0.4843599200248718,0.0,121,454
398,3,-0.2183198630809784,2.2618329524993896,-0.5094130039215088,0.0,76,441
398,4,-0.7873830795288086,3.4695522785186768,-2.2309188842773438,-1.8563973903656006,108,459
398,5,-0.23263590037822723,2.318591356277466,-0.8529983162879944,-0.9995985627174377,136,454
398,6,-0.23263590037822723,1.8578532934188843,1.6284513473510742,-0.9995985627174377,136,454
398,7,-0.6919426918029785,3.850087881088257,-2.0758280754089355,-0.9995985627174377,49,471
398,8,-0.2386009395122528,3.5770251750946045,-1.312305212020874,-0.8567987680435181,58,468
398,9,-0.7444348931312561,3.106771230697632,-2.357377290725708,-0.8567987680435181,131,472
398,10,-0.7945411205291748,3.5827841758728027,-2.118776321411133,-0.7139989733695984,118,480
398,11,-0.2481449693441391,1.8475972414016724,-0.6823986768722534,-0.5711991786956787,339,459
398,12,-0.06442224979400635,2.0239250659942627,-0.3865334987640381,-0.5711991786956787,310,476
398,13,-0.2720050513744354,1.9028207063674927,-1.0200189352035522,-0.5711991786956787,171,583
398,14,-0.3006371855735779,2.264777898788452,-0.7515929937362671,-0.5711991786956787,123,502
398,15,-0.3006371855735779,1.5621566772460938,1.8038231134414673,-0.5711991786956787,123,502
398,16,-0.40562158823013306,2.2112889289855957,-1.2979891300201416,-0.5711991786956787,93,476
398,17,-0.40562158823013306,1.9854754209518433,1.6224863529205322,-0.5711991786956787,93,476
398,18,-0.668082594871521,3.642122745513916,-2.137864351272583,-0.5711991786956787,74,534
398,19,-0.310181200504303,1.6117489337921143,1.8610872030258179,-0.42839938402175903,128,494
398,20,-0.16702064871788025,2.602254629135132,-0.5845722556114197,-0.42839938402175903,85,507
398,21,-0.2505309581756592,1.7497358322143555,2.0042476654052734,-0.42839938402175903,85,507
398,22,-2.512467861175537,1.628494381904602,-0.7730669975280762,-0.42839938402175903,52,502
398,23,-0.19326674938201904,3.0725767612457275,0.28990012407302856,-0.42839938402175903,52,502
398,24,-0.7229608297348022,3.1856796741485596,-2.048388957977295,-0.42839938402175903,96,558
398,25,-0.8852094411849976,3.312150478363037,-2.149794340133667,-0.42839938402175903,197,539
398,26,-0.918613612651825,3.6627187728881836,-1.83722722530365,-0.42839938402175903,51,532
398,27,-3.2545166015625,2.1741561889648438,-2.6627862453460693,-0.42839938402175903,168,537
398,28,-2.748682737350464,2.9610519409179688,-2.748682737350464,-0.42839938402175903,113,543
398,29,-0.9162275791168213,3.4282093048095703,3.3595011234283447,-0.42839938402175903,113,543
398,30,-0.1455465704202652,2.26767897605896,-0.5094130039215088,-0.28559958934783936,97,512
398,31,-0.1455465704202652,1.6125482320785522,1.6737855672836304,-0.28559958934783936,97,512
398,32,-0.6263274550437927,3.4849932193756104,-1.878982424736023,-0.14279979467391968,241,513
399,0,-0.06322924792766571,1.9974839687347412,-0.31614625453948975,0.0,185,446
399,1,-0.13361652195453644,2.124250650405884,0.20042479038238525,0.0,108,471
399,2,-0.7444348931312561,3.4917092323303223,-1.7370147705078125,0.0,138,482
399,3,-0.8935604691505432,3.163079261779785,-2.4253785610198975,-1.5707976818084717,110,447
399,4,-0.2218988537788391,2.1513891220092773,-0.9615617394447327,-0.9995985627174377,131,465
399,5,-0.2218988537788391,1.8343042135238647,1.479325771331787,-0.9995985627174377,131,465
399,6,-0.5201500058174133,3.8223063945770264,-1.5604500770568848,-0.8567987680435181,54,472
399,7,-0.2218988537788391,2.2115795612335205,-0.813629150390625,-0.7139989733695984,163,467
399,8,-0.2386009395122528,1.7533516883850098,-0.715802788734436,-0.5711991786956787,356,454
399,9,-0.31972524523735046,2.3494911193847656,-0.959175705909729,-0.5711991786956787,109,467
399,10,-0.31972524523735046,1.9033052921295166,1.6785575151443481,-0.5711991786956787,109,467
399,11,-0.06680826097726822,2.110548973083496,-0.3340412974357605,-0.42839938402175903,199,583
399,12,-0.07515929639339447,2.327512502670288,-0.6012743711471558,-0.42839938402175903,139,510
399,13,-0.15031859278678894,1.493761420249939,1.878982424736023,-0.42839938402175903,139,510
399,14,-0.7444348931312561,3.3568429946899414,-1.9851597547531128,-0.42839938402175903,206,527
399,15,-3.1316370964050293,2.399949073791504,-2.684260368347168,-0.42839938402175903,157,525
399,16,-0.14316055178642273,2.193441867828369,-0.6442224979400635,-0.14279979467391968,176,462
399,17,-0.14316055178642273,1.5082900524139404,1.7179266214370728,-0.14279979467391968,176,462
399,18,-2.332324266433716,3.3352909088134766,-1.6463465690612793,-0.14279979467391968,59,525
400,0,-0.12407248467206955,1.9460009336471558,-0.37221744656562805,0.0,269,447
400,1,-0.1622486412525177,2.5447704792022705,-0.4867459237575531,0.0,76,437
400,2,-0.8685073852539062,3.326901435852051,-1.9851597547531128,0.0,96,497
400,3,-0.31614625453948975,1.791743278503418,-0.8852094411849976,-0.9995985627174377,333,459
400,4,-0.28632110357284546,2.156931161880493,-0.715802788734436,-0.5711991786956787,79,529
400,5,-0.2147408276796341,1.7149415016174316,1.503185749053955,-0.5711991786956787,79,529
400,6,-0.9305436015129089,4.196053504943848,-2.481449604034424,-0.5711991786956787,61,568
400,7,-0.23382891714572906,1.7182844877243042,-0.7014867663383484,-0.42839938402175903,329,450
400,8,-0.2576889991760254,1.9412381649017334,-0.6442224979400635,-0.42839938402175903,247,571
400,9,-0.08112432062625885,2.4898691177368164,-0.7301188707351685,-0.42839938402175903,139,500
400,10,-0.24337296187877655,1.7884187698364258,1.8658593893051147,-0.42839938402175903,139,500
400,11,-0.7372769117355347,3.248762607574463,-2.0889511108398438,-0.42839938402175903,229,533
400,12,-2.833385944366455,2.883951187133789,-2.535134792327881,-0.42839938402175903,100,536
400,13,-0.14793257415294647,2.2869820594787598,-0.5917302966117859,-0.28559958934783936,164,521
400,14,-0.2218988537788391,1.5497658252716064,1.775190830230713,-0.28559958934783936,164,521
400,15,-2.684260606765747,1.6283528804779053,-1.3958154916763306,-0.28559958934783936,47,552
400,16,-0.4294816851615906,3.402134656906128,0.2147408425807953,-0.28559958934783936,47,552
400,17,-0.1324235200881958,4.160290718078613,-0.7945411205291748,-0.28559958934783936,70,518
400,18,2.8536670207977295,1.897866129875183,-0.7682949900627136,-0.14279979467391968,53,509
400,19,-2.332324266433716,3.185182809829712,-1.920737624168396,-0.14279979467391968,97,490
401,0,-0.22428487241268158,1.7227648496627808,-0.44856974482536316,0.0,118,424
401,1,-0.7301188707351685,3.424560785293579,-1.7036106586456299,0.0,161,489
401,2,-0.7814180850982666,4.347944259643555,-2.3442542552948,-0.9995985627174377,93,452
401,3,-0.37579649686813354,2.090996026992798,-1.1273894309997559,-0.8567987680435181,90,448
401,4,-0.37579649686813354,2.0026814937591553,1.2777080535888672,-0.8567987680435181,90,448
401,5,-0.20042479038238525,3.175325870513916,-0.4008495807647705,-0.7139989733695984,71,468
401,6,-0.18968774378299713,1.8905439376831055,-0.6955217123031616,-0.5711991786956787,246,539
401,7,-0.7301188707351685,3.2172210216522217,-2.0686700344085693,-0.5711991786956787,283,514
401,8,-1.2216367721557617,4.051710605621338,-2.4432735443115234,-0.5711991786956787,52,546
401,9,-0.19326674938201904,1.9487065076828003,-0.6442224979400635,-0.42839938402175903,232,560
401,10,-0.30540919303894043,2.3458926677703857,-0.6108183860778809,-0.42839938402175903,82,502
401,11,-0.3901125192642212,3.837759017944336,-1.5604500770568848,-0.42839938402175903,56,534
401,12,-0.12168647348880768,1.8812272548675537,-0.4867458939552307,-0.28559958934783936,350,467
401,13,-0.2147408276796341,2.165229558944702,-0.715802788734436,-0.28559958934783936,180,500
401,14,-0.2147408276796341,1.6494556665420532,1.5747660398483276,-0.28559958934783936,180,500
401,15,-0.4294816851615906,3.1560328006744385,1.288444995880127,-0.28559958934783936,52,532
401,16,-2.606715202331543,1.752123475074768,-1.8133671283721924,-0.28559958934783936,58,528
401,17,4.187446117401123,2.4325015544891357,-1.0856342315673828,-0.14279979467391968,121,498
401,18,-0.1550906002521515,4.711794376373291,-1.5509059429168701,-0.14279979467391968,121,498
402,0,-0.21951285004615784,1.686110258102417,-0.4390257000923157,0.0,179,422
402,1,-0.21951285004615784,1.6344128847122192,-0.6036603450775146,-0.5711991786956787,281,457
402,2,-0.20400378108024597,2.0569679737091064,-0.6800126433372498,-0.5711991786956787,101,528
402,3,-1.431605577468872,3.862683057785034,2.0042476654052734,-0.5711991786956787,78,556
402,4,-2.720050573348999,2.4878649711608887,-2.720050573348999,-0.5711991786956787,78,556
402,5,-0.9019115567207336,3.763972759246826,-2.856053352355957,-0.5711991786956787,49,544
402,6,-0.18252971768379211,1.8192025423049927,-0.6692755818367004,-0.42839938402175903,303,554
402,7,-0.2147408276796341,2.165229558944702,-0.715802788734436,-0.42839938402175903,101,525
402,8,-0.14793257415294647,2.2435085773468018,-0.7396628856658936,-0.42839938402175903,129,493
402,9,-0.07873830944299698,2.392141819000244,-0.7873830795288086,-0.42839938402175903,80,522
402,10,-0.23621493577957153,1.8864357471466064,1.653504490852356,-0.42839938402175903,80,522
402,11,-0.8351032733917236,3.0439157485961914,-2.1474084854125977,-0.42839938402175903,225,546
402,12,-0.178950697183609,1.7604399919509888,-0.715802788734436,-0.28559958934783936,354,497
402,13,-0.13361652195453644,2.095693349838257,-0.4008495807647705,-0.14279979467391968,216,497
402,14,-2.553030014038086,2.5498363971710205,-1.9147725105285645,-0.14279979467391968,48,529
402,15,-0.9269646406173706,2.6451573371887207,3.178164482116699,-0.14279979467391968,67,533
402,16,-0.2648470401763916,4.057868003845215,-1.1918116807937622,-0.14279979467391968,67,533
403,0,-0.15747661888599396,1.631486177444458,-0.3674454391002655,0.0,231,423
403,1,-0.23382891714572906,1.7798281908035278,-0.5261150598526001,0.0,235,481
403,2,-1.1059153079986572,3.2926197052001953,-1.843192219734192,0.0,64,489
403,3,-0.06561525911092758,2.0728607177734375,-0.3280763030052185,0.14279979467391968,178,449
403,4,-0.8947534561157227,3.9426727294921875,-2.535134792327881,-1.1423983573913574,97,465
403,5,-0.614397406578064,3.418612480163574,-1.843192219734192,-0.8567987680435181,68,473
403,6,-0.7515929937362671,4.181992053985596,-2.2547788619995117,-0.8567987680435181,83,462
403,7,-0.2147408425807953,1.6176984310150146,-0.5368521213531494,-0.5711991786956787,358,457
403,8,-0.23382891714572906,1.7182844877243042,-0.7014867663383484,-0.5711991786956787,303,559
403,9,-0.20042479038238525,1.9716928005218506,-0.801699161529541,-0.5711991786956787,89,556
403,10,-0.14077454805374146,2.1349518299102783,-0.7038727402687073,-0.42839938402175903,135,513
403,11,-0.14793257415294647,2.2435085773468018,-0.7396628856658936,-0.42839938402175903,118,513
403,12,-0.2218988537788391,1.5497658252716064,1.775190830230713,-0.42839938402175903,118,513
403,13,-2.2714807987213135,1.9177581071853638,-3.0731799602508545,-0.42839938402175903,48,597
403,14,-3.0970401763916016,1.8834348917007446,-2.6747164726257324,-0.42839938402175903,105,544
403,15,-0.8351032733917236,2.756847858428955,-2.505309820175171,-0.28559958934783936,189,573
403,16,-0.13123051822185516,2.044628858566284,-0.4593068063259125,-0.14279979467391968,199,477
403,17,-0.1550906002521515,4.9386067390441895,-0.46527180075645447,-0.14279979467391968,51,555
404,0,-0.20996882021427155,1.6255642175674438,-0.3674454391002655,0.0,200,417
404,1,-0.2803560793399811,1.6812018156051636,-0.5607121586799622,0.0,200,427
404,2,-0.13838854432106018,2.139435052871704,-0.5535541772842407,0.0,104,448
404,3,-0.3674454391002655,2.8447370529174805,-0.643029510974884,0.0,98,438
404,4,-1.0355280637741089,3.7744553089141846,-2.6627862453460693,-1.2851982116699219,63,465
